id	Fem7_Exe_MSt	Fem8_Exe_MSt	Fem9_Exe_MSt	Fem7_Exe_AreaX	Fem8_Exe_AreaX	Fem9_Exe_AreaX	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
C21orf58	9	12	1	11	5	4	7.169462877225803	-0.07252924458303585	1.1888163180162956	-0.06100963074267093	0.9513515391217114	0.9999773224878018
unown7320	736	850	903	697	930	865	822.6971155581709	0.04914587765015106	0.13806662472315487	0.35595769613906486	0.7218722464787557	0.9999773224878018
unown7321	663	862	831	611	879	746	757.6284585145233	-0.02864441550231618	0.16509473811440387	-0.1735028979692059	0.8622561501779361	0.9999773224878018
SHOX2	1	4	0	0	0	0	0.8242528324637014	-3.1444195651778575	3.959171886125646	-0.7942114299702491	0.4270723555350522	0.9999773224878018
unown7322	53	56	57	38	45	49	49.22712316644909	-0.28499517070445873	0.3699165869722241	-0.770430904537563	0.441044327041957	0.9999773224878018
unown7323	125	127	121	79	133	111	114.84202498678849	-0.17269512325861278	0.28409840548917104	-0.6078707937880186	0.5432731715615908	0.9999773224878018
DIP2A	329	560	429	393	532	384	434.41456170773597	0.043718466560438755	0.24067346871762124	0.18165054417249876	0.8558569801503368	0.9999773224878018
VEPH1	0	1	0	1	18	0	3.251318115648341	4.1429413881684525	2.492899693294104	1.6618965453415386	0.09653351949881775	0.9999773224878018
ASPH	622	497	566	567	517	603	561.2151468947856	0.051201928951174994	0.19143623839927174	0.26746205096437886	0.7891134290947031	0.9999773224878018
DCT	0	0	2	0	5	1	1.2717613082912236	1.6451920410278889	2.991785020192031	0.5499031614652213	0.5823857957062971	0.9999773224878018
FGFR2	608	819	481	712	904	661	696.8498926646754	0.29855059821692753	0.24678037402173525	1.2097825825915662	0.22636233133734288	0.9999773224878018
PTX3	2	5	2	1	4	0	2.2982808744258465	-0.8139080211599585	1.8352627964442818	-0.44348309285016807	0.6574163456843235	0.9999773224878018
PAPLN	18	53	26	2	81	24	32.99280085766673	0.13789582860914826	0.9586701493610408	0.14384074512078698	0.885626227462529	0.9999773224878018
unown7324	357	578	480	264	509	486	438.5289138784112	-0.13388788782486152	0.26086827008919444	-0.5132394513870292	0.607783832452774	0.9999773224878018
GPC6	1162	979	1159	860	944	933	1000.5423314742401	-0.22182234121151032	0.1493994927119585	-1.4847596680879147	0.13760749932980798	0.9999773224878018
NKAIN3	520	412	626	465	552	524	512.7847104753773	0.035553256193080945	0.19218225793123028	0.18499759850778305	0.8532309191767007	0.9999773224878018
unown7325	762	1020	993	721	1030	967	905.5216821914686	0.015982435271429167	0.1622817371553486	0.09848572951945632	0.9215466030625059	0.9999773224878018
unown7326	70	62	41	50	44	34	50.39772948103318	-0.38523195412817507	0.455726679814818	-0.8453135863906671	0.39793577733438185	0.9999773224878018
unown7327	27	47	32	20	44	14	30.29839823305566	-0.39844238603498133	0.6085801376526241	-0.6547081664081702	0.5126556663769597	0.9999773224878018
unown7328	281	350	352	284	295	349	315.99964202108583	-0.030366841022754717	0.1836628886564474	-0.16534010351736186	0.8686762951320874	0.9999773224878018
GPC5	85	130	90	59	138	100	98.93869232726757	-0.010409726447829174	0.3764251490901662	-0.02765417367301275	0.9779379738216762	0.9999773224878018
unown7329	29	23	10	14	21	19	19.353570463552735	-0.18509868455793865	0.6831831816945955	-0.270935657547676	0.7864405195803817	0.9999773224878018
unown7330	3042	3184	5258	3024	3322	4476	3666.688624859621	-0.028008713772479214	0.20996262595316217	-0.13339856865158142	0.8938781773426139	0.9999773224878018
TTPA	21	13	15	9	15	18	15.038963932860067	-0.20175976187115197	0.6923455674479816	-0.2914148242688228	0.7707340781874741	0.9999773224878018
SLITRK5	153	327	253	188	260	183	224.7366165879442	-0.15747795065295137	0.30759322553917406	-0.5119682020854374	0.6086732640946482	0.9999773224878018
YTHDF3	388	574	579	432	504	554	499.8374406501521	0.0058119597871737995	0.1875714582818665	0.03098531002749938	0.975281254948316	0.9999773224878018
ZC3H12C	103	66	298	159	87	258	159.17227996646804	0.19365891626514348	0.5450969635540218	0.35527425249719063	0.7223841424725728	0.9999773224878018
SSR3	2352	1976	1916	1904	1825	1949	1984.88492750808	-0.09077387772502768	0.1713145479781523	-0.5298667205811619	0.5962043413981545	0.9999773224878018
unown7331	1737	1534	1503	1517	1475	1329	1515.0277359833256	-0.09186821712837079	0.17552649322470898	-0.523386614981028	0.6007052368482029	0.9999773224878018
CYP7B1	81	69	90	66	71	84	76.27476056944465	-0.07095471906061981	0.3158775575926915	-0.22462728786865074	0.8222692346766147	0.9999773224878018
RDX	2921	3235	3277	2688	2900	2791	2950.935661430515	-0.11755539855033027	0.11045005748101704	-1.064330804631174	0.28717886785193214	0.9999773224878018
ESR1	7	49	25	19	34	19	25.070621224045375	-0.10932408148608014	0.7525251122661532	-0.14527632328024476	0.8844927076781843	0.9999773224878018
unown7332	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
ARMC1	635	1001	975	631	853	980	834.3051708645048	-0.03574183607965601	0.20265980016511567	-0.17636371915167978	0.8600082057840395	0.9999773224878018
unown7333	5708	5773	8422	5180	6206	7358	6363.605892351285	-0.034545213344399604	0.1648531665474889	-0.20955140909864317	0.834017807426372	0.9999773224878018
PAH	0	3	10	4	8	4	4.692335123914244	0.3987178149892677	1.4585046401163835	0.27337438909858486	0.7845654377759717	0.9999773224878018
ZFYVE1	677	972	1080	802	1177	1160	965.8909626796922	0.25127536728931615	0.18962355996147037	1.3251273593870552	0.18512891312817126	0.9999773224878018
GMPS	1564	1583	2002	1371	1596	1623	1608.4034624476158	-0.11328780529903362	0.12684382279633238	-0.8931282801286661	0.37178847994494685	0.9999773224878018
MTFR1	721	646	725	613	678	696	676.3914324913177	-0.027056836347985166	0.14754748796405814	-0.18337713993867574	0.854502111407738	0.9999773224878018
S100B	374	92	261	362	218	333	275.9392688704136	0.3783638112827097	0.45974474945677124	0.8229866936594267	0.4105155603772555	0.9999773224878018
unown7334	782	691	679	658	658	688	691.19231464298	-0.05582282745730622	0.17129566841681593	-0.3258858088662921	0.74451075298943	0.9999773224878018
LSS	345	202	461	397	187	495	346.7747799153873	0.16606962301755313	0.39417753554771195	0.4213066652486891	0.6735311637669975	0.9999773224878018
CCDC170	0	8	1	0	7	0	2.5816976164316983	-0.35932163748687274	2.570804123876806	-0.13977013423528006	0.8888416110499799	0.9999773224878018
FDX1	140	178	225	156	199	186	178.64659362796897	0.051083641890959694	0.24012997083066864	0.2127333031951356	0.8315349890814488	0.9999773224878018
ARMT1	396	402	443	328	405	461	402.24225887109804	-0.012104239957104596	0.16803197274582363	-0.07203533803304372	0.9425737852060898	0.9999773224878018
PDE7A	164	176	97	166	129	141	146.31942476599434	0.045876308663246525	0.3466103765235674	0.1323569972814337	0.8947019265593844	0.9999773224878018
unown7335	627	1103	1052	646	809	885	841.7819944871221	-0.1951303575212484	0.21235131951594108	-0.918903437784384	0.35814608163055983	0.9999773224878018
DNAJC5B	0	1	0	0	0	0	0.16252652229885126	-0.9108188294541582	4.080472856796901	-0.2232140395045134	0.8233689256373543	0.9999773224878018
unown7336	57	168	99	63	151	101	104.61705749276209	-0.0023786890817236936	0.4577103873468837	-0.005196930520873154	0.995853468038821	0.9999773224878018
RMND1	1566	1644	1812	1398	1553	1836	1621.77337956454	-0.021405601382087695	0.12497725776932025	-0.17127597263813862	0.8640067723417667	0.9999773224878018
TRIM55	1	2	0	0	7	0	1.6278017111250658	1.1872109844670997	2.8435858792702815	0.4175048811157273	0.6763091547958978	0.9999773224878018
unown7337	0	0	4	5	1	0	1.706124715866594	0.817437335368193	2.7923816861732726	0.29273839583456907	0.7697221192222545	0.9999773224878018
unown7338	372	513	565	401	535	472	471.1001527748749	0.011967897516287233	0.18806054825553478	0.06363853358560549	0.949258048547491	0.9999773224878018
unown7339	82	168	129	75	146	140	121.22530749766914	-0.03184830070059506	0.3618077724510771	-0.0880254740931568	0.9298564293283964	0.9999773224878018
DPF3	227	210	154	198	206	163	193.43576948827337	-0.01429400172274329	0.2861249400920874	-0.049957203025163974	0.960156492748064	0.9999773224878018
unown7340	428	416	593	367	362	496	438.9649865957587	-0.17572184369001007	0.20734896044287943	-0.8474691327831276	0.39673368498436534	0.9999773224878018
unown7341	50	48	162	19	50	133	74.14401317869088	-0.3274507984581782	0.6813531687479407	-0.4805889419431395	0.6308086762070418	0.9999773224878018
ZBTB2	160	122	154	171	106	173	147.90106581027342	0.10496569131551609	0.32097810922292563	0.32701822429458993	0.7436541013756344	0.9999773224878018
CRH	382	431	790	402	514	497	494.7103539930027	-0.11726182387578724	0.25848012082997074	-0.4536589641759048	0.6500743068175079	0.9999773224878018
NUP35	932	1022	905	902	925	968	939.0164510320704	0.01681158376409354	0.14674549970556255	0.11456285744929239	0.9087916212743095	0.9999773224878018
IGF1	121	274	225	262	532	327	286.95568455209985	0.9023422602781502	0.3377463028262138	2.67165695886965	0.0075477764414775455	0.9999773224878018
unown7342	1	21	5	5	19	3	8.827881316914933	0.041523542006804914	1.2631966596371293	0.032871795290159433	0.9737768247340022	0.9999773224878018
unown7343	28	45	24	19	38	28	30.008279043876072	-0.16076410625061208	0.544217555395175	-0.29540411671188327	0.7676851888725302	0.9999773224878018
unown7344	37	24	25	23	33	33	29.055221736486143	0.0767988366767429	0.5151044202613628	0.14909372479812022	0.8814796774342786	0.9999773224878018
unown7345	81	91	56	56	95	70	74.4171725750399	-0.016239584920657833	0.3817747408734565	-0.04253708583104147	0.9660705482747013	0.9999773224878018
unown7346	249	128	248	211	161	216	201.95436856541895	-0.03201096650521507	0.3310998459419447	-0.09668070492194641	0.9229799632794643	0.9999773224878018
MTHFD1L	84	41	38	77	61	52	59.62242139715518	0.26401126078066367	0.4948964787724353	0.5334676484979843	0.5937098999662258	0.9999773224878018
NSMCE4A	1083	916	903	926	715	939	913.7654584782355	-0.11797351920025052	0.20841505752893338	-0.566050843921739	0.5713592177555505	0.9999773224878018
unown7347	3	1	5	14	4	3	5.187262923783496	1.3533908025002648	1.3084112138556956	1.03437725706433	0.3009598323214298	0.9999773224878018
MYBL1	0	1	6	1	3	4	2.3895867029542583	0.2713527288006172	1.862746917533875	0.1456734279071395	0.8841791990251773	0.9999773224878018
unown7348	4	41	18	5	24	16	17.472532537527076	-0.45516437695424095	0.9424844740453722	-0.4829409815108836	0.6291376422277819	0.9999773224878018
PMCH	15	7	14	6	12	6	9.904136625861119	-0.5495621838394287	0.8622515940926022	-0.6373571096934475	0.523892259147265	0.9999773224878018
unown7349	644	678	820	527	699	661	664.4441468316613	-0.1344101494268322	0.149069074963614	-0.9016635372537203	0.3672356280364185	0.9999773224878018
unown7350	104	89	86	77	96	103	92.04040009792936	0.02114436218371616	0.3005216075287598	0.07035887488287396	0.9439080231806759	0.9999773224878018
PARPBP	68	52	80	50	97	104	74.12126004350938	0.35771838036427467	0.3842744231272559	0.9308930254923915	0.35190890264727365	0.9999773224878018
PSPC1	680	815	639	583	728	517	657.4185288989671	-0.17458451802132569	0.20500407225066208	-0.8516148782052394	0.3944278790824795	0.9999773224878018
NUP37	1377	1447	1256	1267	1564	1248	1355.166295723577	0.045226859217603985	0.16276541003418524	0.2778652983339955	0.7811157631844529	0.9999773224878018
RGS6	294	182	254	227	280	278	251.5683987598669	0.1428445015174757	0.25477161144124305	0.5606766810061935	0.5750179667591938	0.9999773224878018
unown7351	243	565	325	216	500	263	346.80850190206934	-0.1733122809493454	0.370666969529209	-0.4675687212417997	0.640093037372933	0.9999773224878018
unown7352	19	18	30	18	14	21	19.79492833585692	-0.27359065437155994	0.6023512353305299	-0.454204521090476	0.6496816292805004	0.9999773224878018
TACC2	2028	2282	1963	1717	2215	1980	2018.3068934852467	-0.04268932906131111	0.13980600954904235	-0.30534688171852997	0.7601019732727351	0.9999773224878018
WASHC3	698	765	838	686	786	840	763.0607554289172	0.056865130120204534	0.12970735796263114	0.4384109815619516	0.6610883872694242	0.9999773224878018
unown7353	4	3	7	0	0	10	3.852851621724966	-0.48758207771835504	1.87807592779624	-0.25961787300606665	0.7951585482853991	0.9999773224878018
unown7354	3759	4107	3610	3624	4007	3865	3814.3885851816704	0.050221356734045826	0.12799169596300594	0.3923798052380019	0.6947776052144536	0.9999773224878018
MME	816	985	1099	989	981	844	947.909254314668	0.021927640811042957	0.17172652277393374	0.12768930772510428	0.8983948520224868	0.9999773224878018
VCPIP1	852	1044	1092	881	1001	952	963.0251842654503	-0.02138988646679862	0.13413181950517764	-0.15946914420237882	0.8732992665637047	0.9999773224878018
DRAM1	7	9	16	3	9	12	9.057179415970314	-0.37892738316838814	0.9221448068540454	-0.41091960866875404	0.6811314836048645	0.9999773224878018
MYBPC1	0	0	1	0	0	0	0.15288351478182102	-0.9108188294541578	4.080472856796901	-0.22321403950451332	0.8233689256373543	0.9999773224878018
SGK3	678	1738	1009	467	1304	834	985.5354025197228	-0.3649017423554184	0.36381413123554995	-1.002989469145068	0.31586594230417897	0.9999773224878018
unown7355	512	701	865	614	664	809	686.3299378643213	0.06527784357951093	0.19603977537527362	0.3329826483148704	0.7391473811172409	0.9999773224878018
unown7356	12	17	9	2	16	16	11.73927045969003	-0.16687427267222268	0.9269877883091795	-0.1800177680620803	0.8571386191729844	0.9999773224878018
PLEKHA1	3418	3321	3675	2841	2692	2877	3121.0838881466602	-0.2528409875557956	0.12995663622943412	-1.9455796555815221	0.051705252779880403	0.9999773224878018
GJA3	0	0	4	2	5	0	1.791023014250395	0.9342622908423888	2.6898262192239706	0.3473318403119472	0.7283420328738939	0.9999773224878018
unown7357	1	2	0	0	0	8	1.7780001704919828	1.3680918711077301	2.788896111022153	0.4905495997863876	0.6237450408107056	0.9999773224878018
unown7358	105	104	97	118	83	116	103.96980580629685	0.1080012594146325	0.31565138586766306	0.34215360441950365	0.732235298614884	0.9999773224878018
CRYL1	127	205	264	128	187	220	185.00668847691026	-0.10286517935918635	0.30558206347995304	-0.33662047499700376	0.7364030193161026	0.9999773224878018
unown7359	1783	2321	1839	1573	2008	1719	1861.0458661347063	-0.118923048109399	0.15945629782946677	-0.7458033939592856	0.4557861894394063	0.9999773224878018
DHX36	1735	2075	2354	1771	2010	1977	1969.9652058151503	-0.042187505090363946	0.12461789981833542	-0.33853487461964726	0.7349601506960028	0.9999773224878018
PLEKHG1	203	344	278	307	388	303	302.06230164171245	0.33071817643006984	0.24222242509245395	1.365349126134122	0.17214334543778945	0.9999773224878018
unown7360	6911	6801	5702	7113	7749	6305	6765.630214474381	0.17268788239003013	0.17258328183898775	1.0006060873911298	0.3170172859385934	0.9999773224878018
FRZB	190	218	300	216	152	210	212.78024239611193	-0.2195538350578645	0.2753498032147464	-0.797363326556052	0.42524005173497725	0.9999773224878018
unown7361	451	437	451	488	322	370	420.6710555021714	-0.11351533293120056	0.2472953480713118	-0.45902736875772726	0.646214512409697	0.9999773224878018
unown7362	10654	10126	11133	10447	10077	10667	10483.144847765949	0.02110472774047812	0.12438593955048566	0.16967132954695535	0.8652686228098958	0.9999773224878018
IYD	4	0	11	0	6	2	3.6653788084089127	-0.8786819514659243	1.9188462080318696	-0.45792203032632545	0.6470084587852745	0.9999773224878018
unown7363	477	572	709	518	721	571	588.6442382538032	0.09666176192583947	0.18576687397026267	0.5203390672403356	0.6028272711418765	0.9999773224878018
MCMDC2	41	40	47	100	57	60	58.274885873835935	0.8427255828813478	0.43743460286444413	1.9265178780163823	0.05403974171541678	0.9999773224878018
PPP1R14C	141	147	267	153	274	170	189.17807141271172	0.16200846105792152	0.3284492261631692	0.49325268002743866	0.6218340592739815	0.9999773224878018
unown7364	84	82	96	89	67	76	82.19709523905351	-0.1108498559566299	0.32727317042143744	-0.33870743456876073	0.7348301394167369	0.9999773224878018
LRP11	986	1227	1272	863	1183	1066	1087.8286870439615	-0.1149684322150865	0.14395592324699413	-0.7986363438330217	0.4245013073820018	0.9999773224878018
unown7365	1211	1304	1616	1270	1408	1235	1331.3849754342689	-0.018700937023653275	0.14624118042211812	-0.12787736648236783	0.898246022901632	0.9999773224878018
unown7366	91	109	122	73	102	117	100.9894137117912	-0.09703311428358372	0.28976936496183053	-0.3348632602910431	0.7377282376609329	0.9999773224878018
PPP1R42	75	68	58	66	82	56	67.47279708330534	0.0656154464815203	0.3665454304333714	0.17901040644250377	0.8579295305218799	0.9999773224878018
PCMT1	1043	1009	1001	847	1071	1140	1011.6773520165864	0.04168706116833325	0.14335647119823297	0.29079301980507377	0.7712096241611623	0.9999773224878018
unown7367	7	0	0	0	0	0	1.2190272028780742	-3.7061262439005156	3.9423483377919117	-0.9400808671250742	0.34717608206132633	0.9999773224878018
IL17D	119	96	96	79	64	71	87.41794216682808	-0.48730769926929063	0.3319271125070594	-1.4681165861644598	0.1420725569660573	0.9999773224878018
P2RY1	4205	6917	8652	4050	6249	7292	6108.399855171376	-0.11818038247176228	0.23882357027018586	-0.49484388135585805	0.6207103264757778	0.9999773224878018
COPS5	4387	4460	5483	4168	4438	4566	4550.569706731998	-0.06588157904330666	0.11559709318991114	-0.5699241842965005	0.5687291211004712	0.9999773224878018
unown7368	132	170	90	107	183	119	132.87737252103292	0.09131918415880255	0.35681467944714285	0.2559288880723592	0.7980057478282222	0.9999773224878018
